user_id,total_deposited,deposit_count,avg_deposit,first_deposit_time,last_deposit_time,unique_deposit_assets,total_withdrawn,withdrawal_count,avg_withdrawal,first_withdrawal_time,last_withdrawal_time,unique_withdrawal_assets,total_trade_volume_usd,trade_count,avg_trade_usd,unique_pairs_traded,first_trade_time,last_trade_time,deposit_withdrawal_ratio,withdrawal_deposit_ratio,hours_deposit_to_withdrawal,trade_to_deposit_ratio,total_unique_assets,activity_frequency,is_suspicious,low_volume_trader,kenya_trader,campaign_target
521-1511-1521-1971-152,37.986445,2.0,18.9932225,2025-01-17 16:50:13.695149+00:00,2025-01-18 10:00:53.197405+00:00,1.0,66889.0,2.0,33444.5,2025-01-17 17:05:17.762432+00:00,2025-01-18 10:15:40.488288+00:00,1.0,66.65925333333334,2,33.32962666666667,1,2024-12-07 08:25:44.520502+00:00,2024-12-11 07:36:49.632222+00:00,0.0005679027194306986,1760.8649611723338,0.2511298008333333,2632.2252582467245,2.0,6.0,0,True,0,0
521-1511-1521-1971-197,0.0,0.0,0.0,0,0,0.0,60000.0,1.0,60000.0,2025-03-12 11:20:25.453971+00:00,2025-03-12 11:20:25.453971+00:00,1.0,240.48206000000002,1,240.48206000000002,1,2024-12-05 17:48:22.050767+00:00,2024-12-05 17:48:22.050767+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
521-1511-1521-1981-1100,0.0,0.0,0.0,0,0,0.0,10000.0,1.0,10000.0,2025-01-18 09:24:37.600427+00:00,2025-01-18 09:24:37.600427+00:00,1.0,659.5760066666667,1,659.5760066666667,1,2024-12-05 18:18:52.243223+00:00,2024-12-05 18:18:52.243223+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
521-1511-1521-1981-151,0.14032582,1.0,0.14032582,2025-01-17 15:38:36.817422+00:00,2025-01-17 15:38:36.817422+00:00,1.0,768478.0,1.0,768478.0,2025-01-17 16:07:31.059081+00:00,2025-01-17 16:07:31.059081+00:00,1.0,2026.7870333333335,3,675.5956777777778,2,2024-12-02 11:44:33.858760+00:00,2024-12-09 22:37:15.821347+00:00,1.8260226057219593e-07,5476383.462430507,0.4817337941666667,21665154.352919515,2.0,5.0,0,False,0,0
521-1511-1521-1981-152,3.54079779,4.0,0.8851994475,2025-03-12 12:26:21.496259+00:00,2025-03-12 16:30:42.489960+00:00,1.0,89400.0,3.0,29800.0,2025-03-12 12:33:18.099170+00:00,2025-03-12 15:24:09.073029+00:00,1.0,77.31786,1,77.31786,1,2024-12-05 18:18:26.209616+00:00,2024-12-05 18:18:26.209616+00:00,3.9606239261744965e-05,25248.547164281867,0.11572303083333334,32754.42340354601,2.0,8.0,0,False,0,0
521-1521-1521-1561-148,0.0,0.0,0.0,0,0,0.0,13600.0,1.0,13600.0,2025-01-18 11:47:49.396769+00:00,2025-01-18 11:47:49.396769+00:00,1.0,53.06258666666667,1,53.06258666666667,1,2024-12-09 12:24:49.578841+00:00,2024-12-09 12:24:49.578841+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
521-1521-1521-1571-150,0.00110196,1.0,0.00110196,2025-01-17 20:06:50.874230+00:00,2025-01-17 20:06:50.874230+00:00,1.0,195000.0,3.0,65000.0,2025-01-17 17:22:53.656087+00:00,2025-01-17 22:22:57.429282+00:00,1.0,100.66644000000001,1,100.66644000000001,1,2024-11-27 21:37:28.847210+00:00,2024-11-27 21:37:28.847210+00:00,5.651076923076922e-09,176957421.32200807,-2.7325605952777776,137028258.7389742,2.0,5.0,0,False,0,0
521-1521-1521-1981-1100,0.0,0.0,0.0,0,0,0.0,30100.0,5.0,6020.0,2025-01-17 18:56:01.135617+00:00,2025-01-18 12:53:39.950992+00:00,1.0,5.20254,1,5.20254,1,2024-12-10 13:31:23.719988+00:00,2024-12-10 13:31:23.719988+00:00,0.0,0.0,999.0,0.0,1.0,6.0,0,False,0,0
521-1521-1521-1981-156,0.04131658,3.0,0.013772193333333333,2025-01-17 21:16:40.264866+00:00,2025-01-18 06:42:03.650935+00:00,1.0,6936441.0,4.0,1734110.25,2025-01-17 21:52:58.341307+00:00,2025-01-18 07:14:40.079755+00:00,1.0,6035.7355800000005,2,3017.8677900000002,1,2024-12-01 16:27:51.608676+00:00,2024-12-08 18:03:44.401084+00:00,5.956452307458536e-09,167885168.61753803,0.6050212336111112,219127608.57747668,2.0,9.0,0,False,0,0
521-1531-1521-1561-1101,600.0,1.0,600.0,2025-01-18 12:12:33.818104+00:00,2025-01-18 12:12:33.818104+00:00,1.0,504.0,1.0,504.0,2025-01-17 18:26:10.078828+00:00,2025-01-17 18:26:10.078828+00:00,1.0,0.19166666666666668,1,0.19166666666666668,1,2024-12-02 11:25:12.651650+00:00,2024-12-02 11:25:12.651650+00:00,1.1904761904761905,0.84,-17.77326091,0.4791666666666667,2.0,3.0,0,False,0,0
521-1541-1521-1561-151,0.00134237,1.0,0.00134237,2025-01-17 18:32:58.573398+00:00,2025-01-17 18:32:58.573398+00:00,1.0,225941.0,1.0,225941.0,2025-01-17 19:19:49.905955+00:00,2025-01-17 19:19:49.905955+00:00,1.0,43.55986666666667,1,43.55986666666667,1,2024-12-11 11:16:17.655127+00:00,2024-12-11 11:16:17.655127+00:00,5.941241297506872e-09,168314995.12057033,0.7809257102777778,48674955.48917214,2.0,3.0,0,False,0,0
521-1541-1521-1571-1102,8950.0,1.0,8950.0,2025-01-18 06:23:17.667357+00:00,2025-01-18 06:23:17.667357+00:00,1.0,18.48,1.0,18.48,2025-01-18 06:25:10.502549+00:00,2025-01-18 06:25:10.502549+00:00,1.0,23.30544,1,23.30544,1,2024-12-07 08:13:55.886556+00:00,2024-12-07 08:13:55.886556+00:00,484.3073593073593,0.002064804469273743,0.03134310888888889,3.9059396648044693,2.0,3.0,0,False,0,0
521-1541-1521-1981-152,0.0,0.0,0.0,0,0,0.0,25000.0,1.0,25000.0,2025-03-12 12:24:41.325886+00:00,2025-03-12 12:24:41.325886+00:00,1.0,16.667366666666666,1,16.667366666666666,1,2024-11-30 04:39:10.877827+00:00,2024-11-30 04:39:10.877827+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
521-1541-1521-1981-199,0.0,0.0,0.0,0,0,0.0,20000.0,2.0,10000.0,2025-01-17 22:31:17.663789+00:00,2025-01-18 12:13:36.865354+00:00,1.0,90.81182000000001,2,45.405910000000006,1,2024-11-29 12:03:03.921608+00:00,2024-12-04 12:01:35.012774+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,True,0,0
521-1551-1521-1561-1101,21.34847118,1.0,21.34847118,2025-03-12 14:28:45.863851+00:00,2025-03-12 14:28:45.863851+00:00,1.0,61000.0,3.0,20333.333333333332,2025-03-12 11:14:47.923399+00:00,2025-03-12 11:23:35.761097+00:00,1.0,3.2114866666666666,2,1.6057433333333333,1,2024-12-08 17:42:04.929815+00:00,2024-12-08 17:45:20.785385+00:00,0.0003499749373770492,2857.3474646347017,-3.2327612366666667,225.64753978790532,2.0,6.0,0,True,0,0
521-1551-1521-1561-153,0.0,0.0,0.0,0,0,0.0,276541.0,4.0,69135.25,2025-03-12 12:13:16.423410+00:00,2025-03-12 13:38:50.951050+00:00,1.0,99.91622,1,99.91622,1,2025-03-11 19:14:02.056097+00:00,2025-03-11 19:14:02.056097+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,False,0,0
521-1551-1521-1571-153,0.00037132,1.0,0.00037132,2025-01-17 16:43:48.365833+00:00,2025-01-17 16:43:48.365833+00:00,1.0,112893.0,3.0,37631.0,2025-01-17 16:37:39.778265+00:00,2025-01-17 20:45:54.556391+00:00,1.0,105.99630666666667,2,52.998153333333335,1,2024-11-27 20:41:29.441629+00:00,2024-12-07 08:18:53.521868+00:00,3.289132187115233e-09,304031563.0722827,-0.10238543555555554,428187170.09587413,2.0,6.0,0,True,0,0
521-1551-1521-1971-154,0.00142666,1.0,0.00142666,2025-01-18 05:53:01.429991+00:00,2025-01-18 05:53:01.429991+00:00,1.0,203000.0,3.0,67666.66666666667,2025-01-18 11:51:41.798313+00:00,2025-03-12 14:20:07.681765+00:00,1.0,66.66373333333334,1,66.66373333333334,1,2024-12-04 12:38:07.349638+00:00,2024-12-04 12:38:07.349638+00:00,7.027881773399014e-09,142290384.5345072,5.977880089444444,70090701.35841757,2.0,5.0,0,False,0,0
521-1551-1521-1971-199,0.0,0.0,0.0,0,0,0.0,5200.0,1.0,5200.0,2025-03-12 15:23:04.090881+00:00,2025-03-12 15:23:04.090881+00:00,1.0,20.008053333333333,4,5.002013333333333,2,2024-11-27 20:57:28.806333+00:00,2024-12-08 17:32:42.457304+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,True,0,0
521-1551-1521-1981-156,0.0,0.0,0.0,0,0,0.0,19837.0,4.0,4959.25,2025-01-18 00:32:29.879916+00:00,2025-03-12 16:25:33.789426+00:00,1.0,15.77498,4,3.943745,1,2024-11-27 20:37:50.972565+00:00,2024-12-09 12:37:29.701501+00:00,0.0,0.0,999.0,0.0,1.0,8.0,0,True,0,0
521-1561-1521-1561-151,0.00177408,3.0,0.00059136,2025-01-17 21:17:05.825407+00:00,2025-01-18 05:09:08.463058+00:00,1.0,213592.0,6.0,35598.666666666664,2025-01-17 20:54:02.240192+00:00,2025-03-12 16:25:41.746062+00:00,1.0,222.9629733333333,5,44.59259466666666,2,2024-12-03 18:23:23.385373+00:00,2025-07-18 16:31:12.118224+00:00,8.305929061013521e-09,120395923.52092353,-0.3843292263888889,188517124.36868685,2.0,14.0,0,True,0,0
521-1561-1521-1571-154,0.0,0.0,0.0,0,0,0.0,51000.0,1.0,51000.0,2025-03-12 17:03:43.558542+00:00,2025-03-12 17:03:43.558542+00:00,1.0,33.33265333333333,1,33.33265333333333,1,2024-12-01 16:39:22.232176+00:00,2024-12-01 16:39:22.232176+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
521-1561-1521-1971-150,2000.0,1.0,2000.0,2025-01-18 10:25:55.566033+00:00,2025-01-18 10:25:55.566033+00:00,1.0,0.008975,1.0,0.008975,2025-01-18 10:27:17.196772+00:00,2025-01-18 10:27:17.196772+00:00,1.0,0.7561066666666667,1,0.7561066666666667,1,2024-12-10 13:43:40.404484+00:00,2024-12-10 13:43:40.404484+00:00,222841.22562674092,4.4875e-06,0.02267520527777778,0.56708,2.0,3.0,0,False,0,0
521-1571-1521-1561-1102,0.0,0.0,0.0,0,0,0.0,40000.0,5.0,8000.0,2025-01-17 18:31:13.762502+00:00,2025-03-12 17:42:06.542776+00:00,1.0,125.32807333333332,1,125.32807333333332,1,2024-12-06 13:02:51.595457+00:00,2024-12-06 13:02:51.595457+00:00,0.0,0.0,999.0,0.0,1.0,6.0,0,False,0,0
521-1571-1521-1561-148,0.0,0.0,0.0,0,0,0.0,54169.0,2.0,27084.5,2025-03-12 14:26:40.770956+00:00,2025-03-12 17:44:09.082334+00:00,1.0,356.02485333333334,2,178.01242666666667,1,2024-11-27 21:40:36.903715+00:00,2024-12-06 13:18:20.947616+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,True,0,0
521-1571-1521-1561-154,46.485820270000005,8.0,5.810727533750001,2025-01-17 14:46:03.720154+00:00,2025-03-12 14:08:31.684023+00:00,3.0,137593.0,9.0,15288.111111111111,2025-01-17 15:31:04.681398+00:00,2025-03-12 14:21:57.791676+00:00,1.0,293.35837333333336,10,29.335837333333338,4,2024-12-03 03:05:30.464234+00:00,2024-12-11 07:40:13.887452+00:00,0.0003378501832942083,2959.8918380019795,0.7502670122222223,9466.059917716064,4.0,27.0,0,True,0,0
521-1571-1521-1571-154,0.0,0.0,0.0,0,0,0.0,356000.0,6.0,59333.333333333336,2025-01-18 08:38:01.852867+00:00,2025-03-12 16:24:08.722130+00:00,1.0,76.68713333333334,2,38.34356666666667,2,2024-12-04 12:15:03.700576+00:00,2024-12-09 11:58:32.992307+00:00,0.0,0.0,999.0,0.0,1.0,8.0,0,True,0,0
521-1571-1521-1971-1100,0.0,0.0,0.0,0,0,0.0,89700.0,8.0,11212.5,2025-01-17 15:01:28.945760+00:00,2025-03-12 15:32:47.576011+00:00,1.0,52.65332,6,8.775553333333333,2,2024-11-27 21:26:02.550580+00:00,2025-03-11 14:22:35.813459+00:00,0.0,0.0,999.0,0.0,1.0,14.0,0,True,0,0
521-1571-1521-1981-1102,11975.0,1.0,11975.0,2025-01-18 01:34:03.306458+00:00,2025-01-18 01:34:03.306458+00:00,1.0,19591459.0,1.0,19591459.0,2025-01-18 10:42:09.521320+00:00,2025-01-18 10:42:09.521320+00:00,1.0,146.21993333333333,1,146.21993333333333,1,2024-12-07 07:39:29.443891+00:00,2024-12-07 07:39:29.443891+00:00,0.0006112357430858008,1636.0299791231732,9.135059683888889,18.315649269311063,2.0,3.0,0,False,0,0
521-1571-1521-1981-157,0.0,0.0,0.0,0,0,0.0,79356.0,2.0,39678.0,2025-01-17 19:21:57.488554+00:00,2025-01-17 19:22:05.030868+00:00,1.0,55.228026666666665,1,55.228026666666665,1,2024-12-06 13:26:10.508450+00:00,2024-12-06 13:26:10.508450+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
521-1971-1521-1561-1102,0.0,0.0,0.0,0,0,0.0,19000.0,1.0,19000.0,2025-03-28 09:21:10.215901+00:00,2025-03-28 09:21:10.215901+00:00,1.0,32.59809333333333,3,10.866031111111111,1,2024-11-28 15:55:51.468102+00:00,2024-11-29 12:15:02.173394+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,True,0,0
521-1971-1521-1561-197,155150.0,1.0,155150.0,2025-01-18 10:42:16.563453+00:00,2025-01-18 10:42:16.563453+00:00,1.0,0.0,0.0,0.0,0,0,0.0,101.86703263999999,3,33.955677546666664,3,2024-11-30 19:04:25.142888+00:00,2024-12-01 16:47:42.237029+00:00,999.0,0.0,999.0,0.9848569059619722,1.0,4.0,0,True,0,0
521-1971-1521-1971-148,0.00068026,2.0,0.00034013,2025-01-17 17:25:09.437796+00:00,2025-01-17 17:38:16.977011+00:00,1.0,73153.0,1.0,73153.0,2025-01-17 17:38:43.296195+00:00,2025-01-17 17:38:43.296195+00:00,1.0,16.346413333333334,1,16.346413333333334,1,2024-12-05 18:09:20.457744+00:00,2024-12-05 18:09:20.457744+00:00,9.29914015829836e-09,107536824.15546997,0.2260717775,36044482.99179725,2.0,4.0,0,False,0,0
521-1971-1521-1971-151,0.0,0.0,0.0,0,0,0.0,19987.0,1.0,19987.0,2025-01-17 17:34:04.243624+00:00,2025-01-17 17:34:04.243624+00:00,1.0,6.666666666666667,1,6.666666666666667,1,2024-12-02 11:13:03.625116+00:00,2024-12-02 11:13:03.625116+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
521-1971-1521-1971-155,14950.0,2.0,7475.0,2025-01-18 04:40:39.549612+00:00,2025-01-18 04:56:47.463433+00:00,1.0,11970.0,1.0,11970.0,2025-01-18 05:51:23.067197+00:00,2025-01-18 05:51:23.067197+00:00,1.0,148.36563333333334,1,148.36563333333334,1,2024-12-03 03:08:47.579594+00:00,2024-12-03 03:08:47.579594+00:00,1.2489557226399333,0.8006688963210702,1.178754884722222,14.886183946488295,2.0,4.0,0,False,0,0
521-1971-1521-1971-197,0.0,0.0,0.0,0,0,0.0,34981.0,4.0,8745.25,2025-01-17 19:17:38.257864+00:00,2025-03-12 11:23:12.027288+00:00,1.0,9.31566,3,3.1052199999999996,1,2024-12-07 08:23:58.405443+00:00,2024-12-11 07:34:39.516954+00:00,0.0,0.0,999.0,0.0,1.0,7.0,0,True,0,0
521-1981-1521-1561-150,120.0,1.0,120.0,2025-01-18 07:58:00.982728+00:00,2025-01-18 07:58:00.982728+00:00,1.0,240100.0,4.0,60025.0,2025-01-17 19:51:11.660855+00:00,2025-01-18 10:20:13.753785+00:00,1.0,493.6933333333333,1,493.6933333333333,1,2024-12-06 12:59:50.147683+00:00,2024-12-06 12:59:50.147683+00:00,0.0004997917534360683,2000.8333333333333,-12.113700520277778,6171.166666666666,2.0,6.0,0,False,0,0
521-1981-1521-1571-148,20850.0,4.0,5212.5,2025-01-17 23:47:01.699792+00:00,2025-03-12 17:17:29.614503+00:00,1.0,0.19860899999999998,5.0,0.039721799999999995,2025-01-17 22:57:23.694281+00:00,2025-03-12 17:18:39.087645+00:00,1.0,11.981779999999999,1,11.981779999999999,1,2024-12-10 13:56:16.533505+00:00,2024-12-10 13:56:16.533505+00:00,104980.13685180432,9.525611510791366e-06,-0.8272237530555555,0.861998561151079,2.0,10.0,0,False,0,0
521-1981-1521-1571-157,0.0,0.0,0.0,0,0,0.0,8183.0,1.0,8183.0,2025-01-18 11:29:58.380522+00:00,2025-01-18 11:29:58.380522+00:00,1.0,49.507239999999996,3,16.502413333333333,2,2024-12-05 17:54:29.462729+00:00,2024-12-10 13:33:56.917158+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,True,0,0
521-1981-1521-1971-1101,0.0,0.0,0.0,0,0,0.0,140000.0,1.0,140000.0,2025-03-12 11:58:16.897022+00:00,2025-03-12 11:58:16.897022+00:00,1.0,312.21786,1,312.21786,1,2025-03-11 14:33:48.599151+00:00,2025-03-11 14:33:48.599151+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
521-1981-1521-1971-199,0.00435715,1.0,0.00435715,2025-03-12 11:14:23.360211+00:00,2025-03-12 11:14:23.360211+00:00,1.0,529500.0,1.0,529500.0,2025-03-12 13:53:46.726666+00:00,2025-03-12 13:53:46.726666+00:00,1.0,1070.6929733333334,1,1070.6929733333334,1,2024-12-07 21:35:59.864600+00:00,2024-12-07 21:35:59.864600+00:00,8.22880075542965e-09,121524390.94362141,2.6564906819444443,368598616.0678426,2.0,3.0,0,False,0,0
521-1981-1521-1981-149,0.00014507,1.0,0.00014507,2025-01-18 09:13:41.176263+00:00,2025-01-18 09:13:41.176263+00:00,1.0,24016.0,1.0,24016.0,2025-01-18 09:21:01.396261+00:00,2025-01-18 09:21:01.396261+00:00,1.0,14.99,1,14.99,1,2024-12-05 05:27:48.402806+00:00,2024-12-05 05:27:48.402806+00:00,6.040556295802798e-09,165547666.64368927,0.12228333277777777,154994140.7596333,2.0,3.0,0,False,0,0
521-1981-1521-1981-151,40.70199279,4.0,10.1754981975,2025-01-17 16:51:50.995986+00:00,2025-01-17 20:59:38.568649+00:00,2.0,159684.0,4.0,39921.0,2025-01-17 17:16:35.253529+00:00,2025-01-17 21:08:33.974311+00:00,1.0,217.82174,3,72.60724666666667,2,2024-11-28 16:18:29.125431+00:00,2024-12-06 13:26:33.991321+00:00,0.0002548908643946795,3923.2477098574022,0.41229376194444445,8027.435209026777,3.0,11.0,0,True,0,0
521-1991-1521-1561-157,0.99409749,1.0,0.99409749,2025-03-12 11:45:59.579483+00:00,2025-03-12 11:45:59.579483+00:00,1.0,30000.0,1.0,30000.0,2025-03-12 13:40:03.558150+00:00,2025-03-12 13:40:03.558150+00:00,1.0,33.21615333333334,1,33.21615333333334,1,2024-12-02 11:21:41.902339+00:00,2024-12-02 11:21:41.902339+00:00,3.3136583000000004e-05,30178.126694596118,1.9011051852777778,50120.06418002323,2.0,3.0,0,False,0,0
521-1991-1521-1571-157,44.8,2.0,22.4,2025-01-17 18:12:39.842113+00:00,2025-01-17 19:51:13.331057+00:00,1.0,93700.0,5.0,18740.0,2025-01-17 16:36:16.745370+00:00,2025-01-18 10:30:29.413476+00:00,1.0,147.61342,2,73.80671,1,2024-12-03 18:11:27.501886+00:00,2024-12-10 13:44:34.286720+00:00,0.0004781216648879402,2091.5178571428573,-1.6064157619444444,4942.413616071428,2.0,9.0,0,True,0,0
521-1991-1521-1971-152,212.45230800000002,2.0,106.22615400000001,2025-01-17 19:22:22.433393+00:00,2025-01-18 10:33:47.213226+00:00,1.0,77000.0,2.0,38500.0,2025-01-17 19:45:33.707239+00:00,2025-03-12 14:43:22.237613+00:00,1.0,48.18536666666667,1,48.18536666666667,1,2024-11-29 12:02:02.693111+00:00,2024-11-29 12:02:02.693111+00:00,0.0027591208831168833,362.43428336867015,0.38646495722222224,340.2083539614923,2.0,5.0,0,False,0,0
521-1991-1521-1971-155,0.0,0.0,0.0,0,0,0.0,100200.0,1.0,100200.0,2025-03-12 12:52:46.159668+00:00,2025-03-12 12:52:46.159668+00:00,1.0,96.39364666666667,1,96.39364666666667,1,2024-12-06 13:27:52.362595+00:00,2024-12-06 13:27:52.362595+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
521-1991-1521-1981-149,0.0,0.0,0.0,0,0,0.0,34280.0,1.0,34280.0,2025-01-17 23:09:49.617504+00:00,2025-01-17 23:09:49.617504+00:00,1.0,47.66368,4,11.91592,1,2024-11-28 15:54:44.135233+00:00,2024-12-07 08:20:56.540009+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,True,0,0
521-1991-1521-1981-150,2400.0,2.0,1200.0,2025-01-17 17:10:13.792991+00:00,2025-03-12 12:31:59.091998+00:00,1.0,0.01195,2.0,0.005975,2025-01-17 17:18:09.811156+00:00,2025-03-12 12:44:50.465383+00:00,1.0,1.3111733333333333,1,1.3111733333333333,1,2024-12-05 04:30:37.482396+00:00,2024-12-05 04:30:37.482396+00:00,200836.820083682,4.979166666666667e-06,0.13222726805555557,0.8194833333333332,2.0,5.0,0,False,0,0
531-11001-1521-1561-149,0.0017562799999999998,3.0,0.0005854266666666666,2025-01-17 15:07:39.067539+00:00,2025-03-12 20:09:07.397845+00:00,1.0,214013.0,8.0,26751.625,2025-01-17 14:42:55.242381+00:00,2025-03-12 16:07:01.835357+00:00,1.0,151.14199333333335,4,37.78549833333334,1,2024-12-02 11:36:42.317240+00:00,2024-12-08 17:17:15.517342+00:00,8.206417367169284e-09,121855854.41956864,-0.412173655,129087041.9295329,2.0,15.0,0,True,0,0
531-11001-1521-1561-153,0.07854204,1.0,0.07854204,2025-03-12 11:51:18.634196+00:00,2025-03-12 11:51:18.634196+00:00,1.0,101000.0,1.0,101000.0,2025-03-12 12:25:15.236453+00:00,2025-03-12 12:25:15.236453+00:00,1.0,219.65282666666667,1,219.65282666666667,1,2024-11-30 18:57:19.110176+00:00,2024-11-30 18:57:19.110176+00:00,7.776439603960396e-07,1285935.532104845,0.5657228491666667,4194941.20600891,2.0,3.0,0,False,0,0
531-11001-1521-1561-198,0.0,0.0,0.0,0,0,0.0,39254.0,1.0,39254.0,2025-01-18 13:00:12.002585+00:00,2025-01-18 13:00:12.002585+00:00,1.0,21.95704,1,21.95704,1,2024-12-05 18:20:43.426548+00:00,2024-12-05 18:20:43.426548+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
531-11001-1521-1571-156,5.1421,1.0,5.1421,2025-01-18 07:48:16.913603+00:00,2025-01-18 07:48:16.913603+00:00,1.0,37589.0,1.0,37589.0,2025-01-17 19:00:19.816890+00:00,2025-01-17 19:00:19.816890+00:00,1.0,1276.9012,2,638.4506,2,2024-11-28 16:43:45.291693+00:00,2024-11-30 05:01:33.326328+00:00,0.0001367979994147224,7310.048423795725,-12.79919353138889,372484.3546410999,2.0,4.0,0,False,0,0
531-11001-1521-1571-198,0.0,0.0,0.0,0,0,0.0,428392.0,16.0,26774.5,2025-01-17 15:55:21.320575+00:00,2025-03-12 15:08:54.573482+00:00,1.0,75.34341333333333,6,12.557235555555556,1,2024-11-27 21:17:00.288607+00:00,2024-12-10 13:39:00.085610+00:00,0.0,0.0,999.0,0.0,1.0,22.0,0,True,0,0
531-11001-1521-1971-198,318.638333,4.0,79.65958325,2025-01-17 21:15:35.010325+00:00,2025-01-18 00:43:55.163917+00:00,1.0,52013.0,1.0,52013.0,2025-01-17 21:52:39.882330+00:00,2025-01-17 21:52:39.882330+00:00,1.0,83.15798,3,27.719326666666664,1,2024-12-04 12:11:25.905280+00:00,2024-12-09 12:15:45.682279+00:00,0.006126128717820545,163.23522506000558,0.6180200013888889,391.4688130131537,2.0,8.0,0,True,0,0
531-11001-1521-1981-148,30.388347,3.0,10.129449,2025-01-17 16:44:38.672143+00:00,2025-01-18 12:39:45.028670+00:00,1.0,186000.0,16.0,11625.0,2025-01-17 17:06:52.406985+00:00,2025-05-08 15:14:39.333529+00:00,1.0,79.05164666666667,2,39.525823333333335,1,2024-12-04 12:45:51.044600+00:00,2024-12-11 07:36:50.750185+00:00,0.00016337820967741935,6120.7672796417655,0.3704819005555556,3902.0704219285108,2.0,21.0,0,True,0,0
531-11001-1521-1981-149,0.0623335,2.0,0.03116675,2025-03-12 15:31:52.061078+00:00,2025-03-12 15:32:03.263944+00:00,1.0,4920000.0,5.0,984000.0,2025-01-17 19:04:09.329437+00:00,2025-03-12 17:15:57.738917+00:00,1.0,331.344,1,331.344,1,2024-11-27 20:42:54.517266+00:00,2024-11-27 20:42:54.517266+00:00,1.2669410569105692e-08,78930270.23991914,-1292.4618699002779,7973497.397065783,2.0,8.0,0,False,0,0
531-11001-1521-1981-154,0.00439276,1.0,0.00439276,2025-01-18 09:37:02.298019+00:00,2025-01-18 09:37:02.298019+00:00,1.0,4928.0,1.0,4928.0,2025-01-18 09:44:48.146973+00:00,2025-01-18 09:44:48.146973+00:00,1.0,1.430313333333333,1,1.430313333333333,1,2024-11-29 11:28:58.283150+00:00,2024-11-29 11:28:58.283150+00:00,8.91387987012987e-07,1121845.9465119878,0.12940248722222222,488410.4754186434,2.0,3.0,0,False,0,0
531-11011-1521-1561-151,0.0,0.0,0.0,0,0,0.0,38500.0,2.0,19250.0,2025-01-17 21:13:44.702876+00:00,2025-01-18 07:32:48.526739+00:00,1.0,0.24259333333333333,1,0.24259333333333333,1,2024-12-05 05:19:15.442348+00:00,2024-12-05 05:19:15.442348+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
531-11011-1521-1971-1101,59.03336272,4.0,14.75834068,2025-01-17 19:44:55.050367+00:00,2025-01-18 11:05:47.868500+00:00,3.0,129960.0,3.0,43320.0,2025-01-17 19:56:04.280891+00:00,2025-01-18 11:56:11.064102+00:00,1.0,42.135999999999996,3,14.045333333333332,2,2024-11-27 20:52:54.123386+00:00,2024-12-07 20:55:56.892333+00:00,0.0004542425570944906,2201.4670012347215,0.18589736777777777,1070.6488176826663,4.0,10.0,0,True,0,0
531-11011-1521-1971-150,0.0,0.0,0.0,0,0,0.0,18460.0,3.0,6153.333333333333,2025-01-17 17:53:54.966083+00:00,2025-01-18 10:35:42.171204+00:00,1.0,14.665133333333333,1,14.665133333333333,1,2024-12-06 12:48:39.096155+00:00,2024-12-06 12:48:39.096155+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
531-11011-1521-1971-156,0.0,0.0,0.0,0,0,0.0,71400.0,3.0,23800.0,2025-01-17 16:45:15.574122+00:00,2025-01-18 08:40:09.278097+00:00,1.0,15.173726666666667,2,7.5868633333333335,1,2024-11-27 21:13:27.276269+00:00,2024-12-01 16:20:22.519601+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,True,0,0
531-11011-1521-1981-151,0.0,0.0,0.0,0,0,0.0,38075.0,2.0,19037.5,2025-01-17 15:50:45.638534+00:00,2025-03-12 13:39:41.901101+00:00,1.0,5.827986666666666,1,5.827986666666666,1,2025-03-11 14:35:24.048239+00:00,2025-03-11 14:35:24.048239+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
531-11021-1521-1561-198,0.0,0.0,0.0,0,0,0.0,580000.0,3.0,193333.33333333334,2025-01-17 21:07:41.822709+00:00,2025-03-12 16:27:29.940914+00:00,1.0,71.72855333333334,1,71.72855333333334,1,2024-12-05 18:04:12.528522+00:00,2024-12-05 18:04:12.528522+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
